"Name","Ticker Name","Basic Industry"
"RELIABVEN  Reliable Ventures India Ltd  ","RELIABVEN","Hotels & Resorts"
"CINDHO  Cindrella Hotels Ltd  ","CINDHO","Hotels & Resorts"
"VELHO  Velan Hotels Ltd  ","VELHO","Hotels & Resorts"
"STRGRENWO  Sterling Greenwoods Ltd  ","STRGRENWO","Hotels & Resorts"
"NHL  NatureWings Holidays Ltd  ","NHL","Tour, Travel Related Services"
"SAENTER  South Asian Enterprises Ltd  ","SAENTER","Amusement Parks/ Other Recreation"
"RASRESOR  Ras Resorts and Apart Hotels Ltd  ","RASRESOR","Hotels & Resorts"
"POLOHOT  Polo Hotels Ltd  ","POLOHOT","Hotels & Resorts"
"LORDSHOTL  Lords Ishwar Hotels Ltd  ","LORDSHOTL","Hotels & Resorts"
"SBRANDS  Sanghvi Brands Ltd  ","SBRANDS","Hotels & Resorts"
"AJWAFUN  Ajwa Fun World and Resort Ltd  ","AJWAFUN","Amusement Parks/ Other Recreation"
"UNIVAFOODS  Univa Foods Ltd  ","UNIVAFOODS","Hotels & Resorts"
"DHANADACO  Dhanada Corporation Ltd  ","DHANADACO","Hotels & Resorts"
"SAILANI  Sailani Tours N Travel Limited  ","SAILANI","Tour, Travel Related Services"
"WOODSVILA  Woodsvilla Ltd.  ","WOODSVILA","Hotels & Resorts"
"SILVERPRL  Silver Pearl Hospitality & Luxury Spaces Ltd  ","SILVERPRL","Hotels & Resorts"
"KHYATI  Khyati Multimedia Entertainment Ltd  ","KHYATI","Hotels & Resorts"
"HANMAN  Hanman Fit Ltd  ","HANMAN","Amusement Parks/ Other Recreation"
"TALWGYM  Talwalkars Healthclubs Ltd  ","TALWGYM","Wellness"
"NIITMTS  Niit Learning Systems Ltd  ","NIITMTS","Education"
"MPSLTD  MPS Ltd  ","MPSLTD","E-Learning"
"NIITLTD  NIIT Ltd  ","NIITLTD","Education"
"VKAL  Vantage Knowledge Academy Ltd  ","VKAL","Education"
"SEIL  Shanti Educational Initiatives Ltd  ","SEIL","Education"
"VERANDA  Veranda Learning Solutions Ltd  ","VERANDA","E-Learning"
"APTECHT  Aptech Ltd  ","APTECHT","Education"
"LUCENT  Lucent Industries Ltd  ","LUCENT","Education"
"CAREERP  Career Point Ltd  ","CAREERP","Education"
"VINSYS  Vinsys IT Services India Ltd  ","VINSYS","Education"
"CLEDUCATE  CL Educate Ltd  ","CLEDUCATE","Education"
"LAWSIKHO  Addictive Learning Technology Ltd  ","LAWSIKHO","E-Learning"
"MCEL  Mach Conferences and Events Limited  ","MCEL","Other Consumer Services"
"EXHICON  Exhicon Events Media Solutions Ltd  ","EXHICON","Other Consumer Services"
"DRONE  Drone Destination Ltd  ","DRONE","Education"
"GOLDENCREST  Golden Crest Education & Services Ltd  ","GOLDENCREST","Education"
"GLOBAL  Global Education Ltd  ","GLOBAL","Education"
"EFACTOR  E Factor Experiences Ltd  ","EFACTOR","Other Consumer Services"
"ZEELEARN  Zee Learn Ltd  ","ZEELEARN","Education"
"COMPUSOFT  Compucom Software Ltd  ","COMPUSOFT","Education"
"TOUCHWOOD  Touchwood Entertainment Ltd  ","TOUCHWOOD","Other Consumer Services"
"VJTFEDU  VJTF Eduservices Ltd  ","VJTFEDU","Education"
"ARIHANTACA  Arihant Academy Ltd  ","ARIHANTACA","Education"
"PARTYCRUS  Party Cruisers Ltd  ","PARTYCRUS","Other Consumer Services"
"LCCINFOTEC  LCC Infotech Ltd  ","LCCINFOTEC","Education"
"SAFE  Sodhani Academy of Fintech Enablers Ltd  ","SAFE","E-Learning"
"TREEHOUSE  Tree House Education and Accessories Ltd  ","TREEHOUSE","Education"
"KEEPLEARN  DSJ Keep Learning Ltd  ","KEEPLEARN","Education"
"HBEL  Humming Bird Education Ltd  ","HBEL","Education"
"INNOVATUS  Innovatus Entertainment Networks Ltd  ","INNOVATUS","Other Consumer Services"
"THESL  Thinking Hats Entertainment Solutions Ltd  ","THESL","Other Consumer Services"
"JETKINGQ  Jetking Infotrain Ltd  ","JETKINGQ","E-Learning"
"GTECJAINX  G-Tec Jainx Education Ltd  ","GTECJAINX","E-Learning"
"MOXSH  Moxsh Overseas Educon Ltd  ","MOXSH","Education"
"IRONWOOD  Ironwood Education Ltd  ","IRONWOOD","Education"
"VIRTUALG  Virtual Global Education Ltd  ","VIRTUALG","Education"
"DHTL  DocMode Health Technologies Ltd  ","DHTL","E-Learning"
"EDUCOMP  Educomp Solutions Ltd  ","EDUCOMP","Education"
"MTEDUCARE  MT Educare Ltd  ","MTEDUCARE","Education"
"UMESLTD  Usha Martin Education And Solutions Ltd  ","UMESLTD","E-Learning"
"ASIAN  Asian Warehousing Ltd  ","ASIAN","Food Storage Facilities"
"543289-BOM  Kuberan Global Edu Solutions Ltd  ","543289-BOM","Education"
"ACEEDU  Ace Edutrend Ltd  ","ACEEDU","Education"
"DMART  Avenue Supermarts Ltd  ","DMART","Diversified Retail"
"ZOMATO  Zomato Ltd  ","ZOMATO","E-Retail/ E-Commerce"
"TRENT  Trent Ltd  ","TRENT","Speciality Retail"
"SWIGGY  Swiggy Ltd  ","SWIGGY","E-Retail/ E-Commerce"
"NAUKRI  Info Edge (India) Ltd  ","NAUKRI","Internet & Catalogue Retail"
"NYKAA  Fsn E-Commerce Ventures Ltd  ","NYKAA","E-Retail/ E-Commerce"
"VMM  Vishal Mega Mart Ltd  ","VMM","Diversified Retail"
"ABFRL  Aditya Birla Fashion and Retail Ltd  ","ABFRL","Speciality Retail"
"MANYAVAR  Vedant Fashions Ltd  ","MANYAVAR","Speciality Retail"
"FIRSTCRY  Brainbees Solutions Ltd  ","FIRSTCRY","E-Retail/ E-Commerce"
"INDIAMART  Indiamart Intermesh Ltd  ","INDIAMART","Internet & Catalogue Retail"
"MEDPLUS  MedPlus Health Services Ltd  ","MEDPLUS","Pharmacy Retail"
"JUSTDIAL  Just Dial Ltd  ","JUSTDIAL","Internet & Catalogue Retail"
"SHOPERSTOP  Shoppers Stop Ltd  ","SHOPERSTOP","Diversified Retail"
"CARTRADE  Cartrade Tech Ltd  ","CARTRADE","E-Retail/ E-Commerce"
"ARVINDFASN  Arvind Fashions Ltd  ","ARVINDFASN","Speciality Retail"
"VMART  V-mart Retail Ltd  ","VMART","Diversified Retail"
"AVL  Aditya Vision Ltd  ","AVL","Speciality Retail"
"V2RETAIL  V2 Retail Ltd  ","V2RETAIL","Speciality Retail"
"EMIL  Electronics Mart India Ltd  ","EMIL","Speciality Retail"
"ENTERO  Entero Healthcare Solutions Ltd  ","ENTERO","Pharmacy Retail"
"GOCOLORS  Go Fashion (India) Ltd  ","GOCOLORS","Speciality Retail"
"KALAMANDIR  Sai Silks (Kalamandir) Ltd  ","KALAMANDIR","Speciality Retail"
"STYLEBAAZA  Baazar Style Retail Ltd  ","STYLEBAAZA","Speciality Retail"
"SHANKARA  Shankara Building Products Ltd  ","SHANKARA","Speciality Retail"
"MATRIMONY  Matrimony.Com Ltd  ","MATRIMONY","Internet & Catalogue Retail"
"ROBU  Macfos Ltd  ","ROBU","E-Retail/ E-Commerce"
"MUFTI  Credo Brands Marketing Ltd  ","MUFTI","Speciality Retail"
"CPML  City Pulse Multiventures Ltd  ","CPML","Speciality Retail"
"SPENCERS  Spencer's Retail Ltd  ","SPENCERS","Diversified Retail"
"SSDL  Saraswati Saree Depot Ltd  ","SSDL","Speciality Retail"
"LOGICA  Logica Infoway Ltd  ","LOGICA","Speciality Retail"
"BCONCEPTS  Brand Concepts Ltd  ","BCONCEPTS","Speciality Retail"
"ALSTONE  Alstone Textiles (India) Ltd  ","ALSTONE","Distributors"
"OSIAHYPER  Osia Hyper Retail Ltd  ","OSIAHYPER","Diversified Retail"
"KORE  Jay Jalaram Technologies Ltd  ","KORE","Diversified Retail"
"BHATIA  Bhatia Communications & Retail (India) Ltd  ","BHATIA","Speciality Retail"
"MKEXIM  MK Exim (India) Ltd  ","MKEXIM","Distributors"
"PRAXIS  Praxis Home Retail Ltd  ","PRAXIS","Speciality Retail"
"WOMANCART  Womancart Ltd  ","WOMANCART","E-Retail/ E-Commerce"
"ISFT  Intrasoft Technologies Ltd  ","ISFT","E-Retail/ E-Commerce"
"KDML  Khemani Distributors & Marketing Ltd  ","KDML","Distributors"
"KLL  Kaushalya Logistics Ltd  ","KLL","E-Retail/ E-Commerce"
"MRP  MRP Agro Ltd  ","MRP","Distributors"
"DIGIDRIVE  Digidrive Distributors Ltd  ","DIGIDRIVE","E-Retail/ E-Commerce"
"ONDOOR  On Door Concepts Ltd  ","ONDOOR","Diversified Retail"
"FCONSUMER  Future Consumer Ltd  ","FCONSUMER","Diversified Retail"
"FRETAIL  Future Retail Ltd  ","FRETAIL","Diversified Retail"
"FONEBOX  Fonebox Retail Ltd  ","FONEBOX","Speciality Retail"
"PTIL  Prabhat Technologies (India) Ltd  ","PTIL","Speciality Retail"
"ACML  Aditya Consumer Marketing Ltd  ","ACML","Diversified Retail"
"PACE  Pace E-Commerce Ventures Ltd  ","PACE","E-Retail/ E-Commerce"
"AHASOLAR  Ahasolar Technologies Ltd  ","AHASOLAR","E-Retail/ E-Commerce"
"CELLPOINT  Cell Point (India) Ltd  ","CELLPOINT","Speciality Retail"
"JUPITERIN  Jupiter Infomedia Ltd  ","JUPITERIN","Internet & Catalogue Retail"
"FLFL  Future Lifestyle Fashions Ltd  ","FLFL","Diversified Retail"
"ASRL  Add-Shop E-Retail Ltd  ","ASRL","E-Retail/ E-Commerce"
"FONE4  Fone4 Communications(India) Ltd  ","FONE4","E-Retail/ E-Commerce"
"OLYMPTX  Olympia Industries Ltd  ","OLYMPTX","Internet & Catalogue Retail"
"ACEMEN  Ace men engg works Ltd  ","ACEMEN","Distributors"
"FEL  Future Enterprises Ltd  ","FEL","Diversified Retail"
"MAYUKH  Sattva Sukun Lifecare Ltd  ","MAYUKH","Distributors"
"RETAIL  JHS Svendgaard Retail Ventures Ltd  ","RETAIL","Diversified Retail"
"TRIMURTHI  Trimurthi Ltd  ","TRIMURTHI","Pharmacy Retail"
"CBAZAAR  Net Avenue Technologies Ltd  ","CBAZAAR","E-Retail/ E-Commerce"
"KEL-BSE  Kotia Enterprises Ltd  ","KEL-BSE","Distributors"
"FELDVR  Future Enterprises Ltd  ","FELDVR","Diversified Retail"
"FTL  Finelistings Technologies Ltd  ","FTL","E-Retail/ E-Commerce"
"SHANTIGURU  Shanti Guru Industries Ltd  ","SHANTIGURU","Diversified Retail"
"7NR  7NR Retail Ltd  ","7NR","Speciality Retail"
"MAFIA  Mafia Trends Ltd  ","MAFIA","Speciality Retail"
"ISTRNETWK  iStreet Network Ltd  ","ISTRNETWK","Internet & Catalogue Retail"
"RACONTEUR  Raconteur Global Resources Ltd  ","RACONTEUR","Speciality Retail"
"JSHL  JLA Infraville Shoppers Ltd  ","JSHL","Internet & Catalogue Retail"
"RCL  Radhagobind Commercial Ltd  ","RCL","Distributors"
"TAAZAINT  Taaza International Ltd  ","TAAZAINT","Diversified Retail"
"GAIL  Gail (India) Ltd  ","GAIL","Gas Transmission/Marketing"
"ATGL  Adani Total Gas Ltd  ","ATGL","LPG/CNG/PNG/LNG Supplier"
"PETRONET  Petronet LNG Ltd  ","PETRONET","LPG/CNG/PNG/LNG Supplier"
"GUJGASLTD  Gujarat Gas Ltd  ","GUJGASLTD","Gas Transmission/Marketing"
"AEGISLOG  Aegis Logistics Ltd  ","AEGISLOG","Trading - Gas"
"IGL  Indraprastha Gas Ltd  ","IGL","LPG/CNG/PNG/LNG Supplier"
"GSPL  Gujarat State Petronet Ltd  ","GSPL","Gas Transmission/Marketing"
"MGL  Mahanagar Gas Ltd  ","MGL","LPG/CNG/PNG/LNG Supplier"
"542543-BOM  India Infrastructure Trust  ","542543-BOM","Gas Transmission/Marketing"
"CONFIPET  Confidence Petroleum India Ltd  ","CONFIPET","LPG/CNG/PNG/LNG Supplier"
"IRMENERGY  Irm Energy Ltd  ","IRMENERGY","LPG/CNG/PNG/LNG Supplier"
"KOTYARK  Kotyark Industries Ltd  ","KOTYARK","LPG/CNG/PNG/LNG Supplier"
"INDIFRA  Indifra Ltd  ","INDIFRA","Gas Transmission/Marketing"
"ONGC  Oil and Natural Gas Corporation Ltd  ","ONGC","Oil Exploration & Production"
"OIL  Oil India Ltd  ","OIL","Oil Exploration & Production"
"DEEPINDS  Deep Industries Ltd  ","DEEPINDS","Offshore Support Solution Drilling"
"HINDOILEXP  Hindustan Oil Exploration Company Ltd  ","HINDOILEXP","Oil Exploration & Production"
"DOLPHIN  Dolphin Offshore Enterprises (India) Ltd  ","DOLPHIN","Offshore Support Solution Drilling"
"JINDRILL  Jindal Drilling and Industries Ltd  ","JINDRILL","Offshore Support Solution Drilling"
"ASIANENE  Asian Energy Services Ltd  ","ASIANENE","Oil Equipment & Services"
"SELAN  Selan Exploration Technology Ltd  ","SELAN","Oil Exploration & Production"
"GANESHBE  Ganesh Benzoplast Ltd  ","GANESHBE","Oil Storage & Transportation"
"ABAN  Aban Offshore Ltd  ","ABAN","Offshore Support Solution Drilling"
"OILCOUNTUB  Oil Country Tubular Ltd  ","OILCOUNTUB","Oil Equipment & Services"
"ALPHAGEO  Alphageo (India) Ltd  ","ALPHAGEO","Offshore Support Solution Drilling"
"GNRL  Gujarat Natural Resources Ltd  ","GNRL","Oil Exploration & Production"
"DHPIND  DHP India Ltd  ","DHPIND","Oil Equipment & Services"
"AAKASH  Aakash Exploration Services Ltd  ","AAKASH","Offshore Support Solution Drilling"
"DUKEOFS  Duke Offshore Ltd  ","DUKEOFS","Oil Equipment & Services"
"RELIANCE  Reliance Industries Ltd  ","RELIANCE","Refineries & Marketing"
"IOC  Indian Oil Corporation Ltd  ","IOC","Refineries & Marketing"
"BPCL  Bharat Petroleum Corporation Ltd  ","BPCL","Refineries & Marketing"
"HINDPETRO  Hindustan Petroleum Corp Ltd  ","HINDPETRO","Refineries & Marketing"
"MRPL  Mangalore Refinery and Petrochemicals Ltd  ","MRPL","Refineries & Marketing"
"CASTROLIND  Castrol India Ltd  ","CASTROLIND","Lubricants"
"CHENNPETRO  Chennai Petroleum Corporation Ltd  ","CHENNPETRO","Refineries & Marketing"
"GULFOILLUB  Gulf Oil Lubricants India Ltd  ","GULFOILLUB","Lubricants"
"SOTL  Savita Oil Technologies Ltd  ","SOTL","Lubricants"
"VEEDOL  Veedol Corporation Ltd  ","VEEDOL","Lubricants"
"PANAMAPET  Panama Petrochem Ltd  ","PANAMAPET","Lubricants"
"GANDHAR  Gandhar Oil Refinery (INDIA) Ltd  ","GANDHAR","Lubricants"
"RAJGASES  Rajasthan Gases Ltd  ","RAJGASES","Refineries & Marketing"
"GULFPETRO  GP Petroleums Ltd  ","GULFPETRO","Lubricants"
"RESGEN  ResGen Ltd  ","RESGEN","Refineries & Marketing"
"RAJPUTANA-N  Rajputana Biodiesel Ltd  ","RAJPUTANA-N","Refineries & Marketing"
"SANINFRA  Sanmit Infra Ltd  ","SANINFRA","Refineries & Marketing"
"ARABIAN  Arabian Petroleum Ltd  ","ARABIAN","Lubricants"
"REALECO  Real Eco Energy Ltd  ","REALECO","Refineries & Marketing"
"CONTPTR  Continental Petroleums Ltd  ","CONTPTR","Refineries & Marketing"
"GVL  Greenhitech Ventures Ltd  ","GVL","Lubricants"
"OMNIPOTENT  Omnipotent Industries Ltd  ","OMNIPOTENT","Refineries & Marketing"
"COALINDIA  Coal India Ltd  ","COALINDIA","Coal"
"SANDUMA  Sandur Manganese and Iron Ores Ltd  ","SANDUMA","Coal"
"SOUTHWEST  South West Pinnacle Exploration Ltd  ","SOUTHWEST","Coal"
"ANMOL  Anmol India Ltd  ","ANMOL","Trading - Coal"
"MERCATOR  Mercator Ltd  ","MERCATOR","Coal"
"REETECH  Reetech International Cargo and Courier Ltd  ","REETECH","Trading - Coal"
"KCL  Kabra Commercial Ltd  ","KCL","Trading - Coal"
"FFPL  Foundry Fuel Products Ltd.  ","FFPL","Coal"
"TATACONSUM  Tata Consumer Products Ltd  ","TATACONSUM","Tea & Coffee"
"MARICO  Marico Ltd  ","MARICO","Edible Oil"
"PATANJALI  Patanjali Foods Ltd  ","PATANJALI","Edible Oil"
"AWL  Adani Wilmar Ltd  ","AWL","Edible Oil"
"LTFOODS  LT Foods Ltd  ","LTFOODS","Other Agricultural Products"
"BALRAMCHIN  Balrampur Chini Mills Ltd  ","BALRAMCHIN","Sugar"
"TRIVENI  Triveni Engineering and Industries Ltd  ","TRIVENI","Sugar"
"CCL  CCL Products (India) Ltd  ","CCL","Tea & Coffee"
"RENUKA  Shree Renuka Sugars Ltd  ","RENUKA","Sugar"
"PICCADIL  Piccadily Agro Industries Ltd  ","PICCADIL","Sugar"
"KRBL  KRBL Ltd  ","KRBL","Other Agricultural Products"
"GAEL  Gujarat Ambuja Exports Ltd  ","GAEL","Other Agricultural Products"
"GOKULAGRO  Gokul Agro Resources Ltd  ","GOKULAGRO","Edible Oil"
"KSCL  Kaveri Seed Company Ltd  ","KSCL","Other Agricultural Products"
"BANARISUG  Bannari Amman Sugars Ltd  ","BANARISUG","Sugar"
"BAJAJHIND  Bajaj Hindusthan Sugar Ltd  ","BAJAJHIND","Sugar"
"DALMIASUG  Dalmia Bharat Sugar and Industries Ltd  ","DALMIASUG","Sugar"
"ATFL  Agro Tech Foods Ltd  ","ATFL","Edible Oil"
"SANSTAR  Sanstar Ltd  ","SANSTAR","Other Agricultural Products"
"ANDREWYU  Andrew Yule & Co Ltd  ","ANDREWYU","Tea & Coffee"
"CLSEL  Chaman Lal Setia Exports Ltd  ","CLSEL","Other Agricultural Products"
"DCMSRIND  Dcm Shriram Industries Ltd  ","DCMSRIND","Sugar"
"BSHSL  Bombay Super Hybrid Seeds Ltd  ","BSHSL","Other Agricultural Products"
"BCLIND  BCL Industries Ltd  ","BCLIND","Edible Oil"
"CIANAGRO  Cian Agro Industries & Infrastructure Ltd  ","CIANAGRO","Edible Oil"
"GRMOVER  GRM Overseas Ltd  ","GRMOVER","Other Agricultural Products"
"AVTNPL  AVT Natural Products Ltd  ","AVTNPL","Other Agricultural Products"
"DHAMPURSUG  Dhampur Sugar Mills Ltd  ","DHAMPURSUG","Sugar"
"DWARKESH  Dwarikesh Sugar Industries Ltd  ","DWARKESH","Sugar"
"AVADHSUGAR  Avadh Sugar & Energy Ltd  ","AVADHSUGAR","Sugar"
"ZUARIIND  Zuari Industries Ltd  ","ZUARIIND","Sugar"
"UTTAMSUGAR  Uttam Sugar Mills Ltd  ","UTTAMSUGAR","Sugar"
"MAGADSUGAR  Magadh Sugar & Energy Ltd  ","MAGADSUGAR","Sugar"
"SARVESHWAR  Sarveshwar Foods Ltd  ","SARVESHWAR","Other Agricultural Products"
"SUKHJITS  Sukhjit Starch and Chemicals Ltd  ","SUKHJITS","Other Agricultural Products"
"KNAGRI  KN Agri Resources Ltd  ","KNAGRI","Edible Oil"
"DBOL  Dhampur Bio Organics Ltd  ","DBOL","Sugar"
"EVEXIA  Evexia Lifecare Ltd  ","EVEXIA","Edible Oil"
"MODINATUR  Modi Naturals Ltd  ","MODINATUR","Other Agricultural Products"
"UGARSUGAR  Ugar Sugar Works Ltd  ","UGARSUGAR","Sugar"
"GOKUL  Gokul Refoils and Solvent Ltd  ","GOKUL","Edible Oil"
"KRITINUT  Kriti Nutrients Ltd  ","KRITINUT","Edible Oil"
"GOODRICKE  Goodricke Group Ltd  ","GOODRICKE","Tea & Coffee"
"ACLD  Aelea Commodities Ltd  ","ACLD","Other Agricultural Products"
"DAVANGERE  Davangere Sugar Company Ltd  ","DAVANGERE","Sugar"
"SVRL  Shri Venkatesh Refineries Ltd  ","SVRL","Edible Oil"
"KCPSUGIND  KCP Sugar and Industries Corp Ltd  ","KCPSUGIND","Sugar"
"INDOUS  Indo Us Bio-Tech Ltd  ","INDOUS","Other Agricultural Products"
"MGEL  Mangalam Global Enterprise Ltd  ","MGEL","Other Agricultural Products"
"HPCBL  HPC Biosciences Ltd  ","HPCBL","Other Agricultural Products"
"MCLEODRUSS  McLeod Russel India Ltd  ","MCLEODRUSS","Tea & Coffee"
"AJANTSOY  Ajanta Soya Ltd  ","AJANTSOY","Edible Oil"
"MAWANASUG  Mawana Sugars Ltd  ","MAWANASUG","Sugar"
"KCK  KCK Industries Ltd  ","KCK","Other Agricultural Products"
"KOTARISUG  Kothari Sugars and Chemicals Ltd  ","KOTARISUG","Sugar"
"PRIMIND  Prime Industries Ltd  ","PRIMIND","Edible Oil"
"TIERRA  Tierra Agrotech Ltd  ","TIERRA","Other Agricultural Products"
"SAKHTISUG  Sakthi Sugars Ltd  ","SAKHTISUG","Sugar"
"NATHBIOGEN  Nath Bio-Genes (I) Ltd  ","NATHBIOGEN","Other Agricultural Products"
"PONNIERODE  Ponni Sugars (Erode) Ltd  ","PONNIERODE","Sugar"
"TBI  TBI Corn Ltd  ","TBI","Other Agricultural Products"
"JAYSREETEA  Jay Shree Tea and Industries Ltd  ","JAYSREETEA","Tea & Coffee"
"NIRMAN  Nirman Agri Genetics Ltd  ","NIRMAN","Other Agricultural Products"
"VISHWARAJ  Vishwaraj Sugar Industries Ltd  ","VISHWARAJ","Sugar"
"RBS  Ramdevbaba Solvent Ltd  ","RBS","Edible Oil"
"MKPL  M K Proteins Ltd  ","MKPL","Edible Oil"
"VIJSOLX  Vijay Solvex Ltd  ","VIJSOLX","Edible Oil"
"KMSUGAR  K M Sugar Mills Ltd  ","KMSUGAR","Sugar"
"RANASUG  Rana Sugars Ltd  ","RANASUG","Sugar"
"PRIMEFRESH  Prime Fresh Ltd  ","PRIMEFRESH","Other Agricultural Products"
"SHRIGANG  Shri Gang Industries and Allied Products Ltd  ","SHRIGANG","Edible Oil"
"SBECSUG  SBEC Sugar Ltd  ","SBECSUG","Sugar"
"DTIL  Dhunseri Tea & Industries Ltd  ","DTIL","Tea & Coffee"
"UNITEDTEA  United Nilgiri Tea Estates Company Ltd  ","UNITEDTEA","Tea & Coffee"
"SAYAJIIND  Sayaji Industries Ltd  ","SAYAJIIND","Other Agricultural Products"
"PKTEA  Peria Karamalai Tea and Produce Company Ltd  ","PKTEA","Tea & Coffee"
"NEAGI  Neelamalai Agro Industries Ltd  ","NEAGI","Tea & Coffee"
"GILLANDERS  Gillanders Arbuthnot & Co Ltd  ","GILLANDERS","Tea & Coffee"
"MSL  Mangalam Seeds Ltd  ","MSL","Other Agricultural Products"
"HALDER  Halder Venture Ltd  ","HALDER","Other Agricultural Products"
"EFPL  Eco Friendly Food Processing Park Ltd  ","EFPL","Other Agricultural Products"
"INDSUCR  Indian Sucrose Ltd  ","INDSUCR","Sugar"
"BNALTD  B & A Ltd  ","BNALTD","Tea & Coffee"
"GANGESSECU  Ganges Securities Ltd  ","GANGESSECU","Tea & Coffee"
"JK AGRI  JK Agri Genetics Ltd  ","JK AGRI","Other Agricultural Products"
"PRUDMOULI  Prudential Sugar Corp Ltd  ","PRUDMOULI","Sugar"
"RAJSREESUG  Rajshree Sugars & Chemicals Ltd  ","RAJSREESUG","Sugar"
"OSWALSEEDS  ShreeOswal Seeds and Chemicals Ltd  ","OSWALSEEDS","Other Agricultural Products"
"INDRANIB  Indrayani Biotech Ltd  ","INDRANIB","Other Agricultural Products"
"PICCASUG  Piccadily Sugar and Allied Industries Ltd  ","PICCASUG","Sugar"
"USASEEDS  Upsurge Seeds Of Agriculture Ltd  ","USASEEDS","Other Agricultural Products"
"KOHINOOR  Kohinoor Foods Ltd  ","KOHINOOR","Other Agricultural Products"
"BENGALT  Bengal Tea & Fabrics Ltd  ","BENGALT","Tea & Coffee"
"SSLEL  Sir Shadi Lal Enterprises Ltd  ","SSLEL","Sugar"
"JAMESWARREN  James Warren Tea Ltd  ","JAMESWARREN","Tea & Coffee"
"PARVATI  Parvati Sweetners and Power Ltd  ","PARVATI","Sugar"
"GROBTEA  Grob Tea Co Ltd  ","GROBTEA","Tea & Coffee"
"KESARENT  Kesar Enterprises Ltd  ","KESARENT","Sugar"
"TERAI  Terai Tea Co Ltd  ","TERAI","Tea & Coffee"
"RAFL  Raghuvansh Agrofarms Ltd  ","RAFL","Other Agricultural Products"
"AMBOAGRI  Ambo Agritec Ltd  ","AMBOAGRI","Edible Oil"
